Date,Open,High,Low,Close,Adj Close,Volume
1978-12-29,0.000000,0.076138,0.070888,0.076138,0.069013,737965
1979-01-02,0.076138,0.076138,0.076138,0.076138,0.069013,0
1979-01-03,0.000000,0.081389,0.078764,0.078764,0.071394,190442
1979-01-04,0.000000,0.081389,0.078764,0.081389,0.073773,199965
1979-01-05,0.000000,0.086640,0.081389,0.086640,0.078533,376124
1979-01-08,0.000000,0.086640,0.084015,0.086640,0.078533,338035
1979-01-09,0.000000,0.086640,0.081389,0.084015,0.076153,923646
1979-01-10,0.000000,0.086640,0.084015,0.084015,0.076153,566566
1979-01-11,0.000000,0.084015,0.081389,0.081389,0.073773,161876
1979-01-12,0.000000,0.084015,0.081389,0.084015,0.076153,657027
1979-01-15,0.000000,0.084015,0.081389,0.081389,0.073773,219009
1979-01-16,0.000000,0.084015,0.081389,0.081389,0.073773,504673
1979-01-17,0.000000,0.081389,0.081389,0.081389,0.073773,199965
1979-01-18,0.000000,0.084015,0.081389,0.084015,0.076153,99982
1979-01-19,0.000000,0.084015,0.081389,0.084015,0.076153,704637
1979-01-22,0.000000,0.086640,0.084015,0.086640,0.078533,666549
1979-01-23,0.000000,0.086640,0.084015,0.084015,0.076153,61894
1979-01-24,0.000000,0.084015,0.081389,0.081389,0.073773,438018
1979-01-25,0.000000,0.081389,0.081389,0.081389,0.073773,195204
1979-01-26,0.000000,0.084015,0.081389,0.081389,0.073773,180920
1979-01-29,0.000000,0.084015,0.081389,0.081389,0.073773,214248
1979-01-30,0.000000,0.084015,0.081389,0.081389,0.073773,176159
1979-01-31,0.000000,0.084015,0.081389,0.081389,0.073773,271381
1979-02-01,0.000000,0.081389,0.078764,0.078764,0.071394,409451
1979-02-02,0.000000,0.078764,0.076138,0.076138,0.069013,138071
1979-02-05,0.000000,0.078764,0.076138,0.076138,0.069013,195204
1979-02-06,0.000000,0.078764,0.076138,0.076138,0.069013,99982
1979-02-07,0.000000,0.073513,0.073513,0.073513,0.066634,161876
1979-02-08,0.000000,0.076138,0.073513,0.073513,0.066634,204726
1979-02-09,0.000000,0.073513,0.070888,0.073513,0.066634,242814
1979-02-12,0.000000,0.081389,0.070888,0.081389,0.073773,733204
1979-02-13,0.000000,0.081389,0.076138,0.081389,0.073773,485628
1979-02-14,0.000000,0.081389,0.076138,0.076138,0.069013,176159
1979-02-15,0.000000,0.078764,0.076138,0.078764,0.071394,114265
1979-02-16,0.000000,0.081389,0.078764,0.078764,0.071394,352319
1979-02-20,0.000000,0.081389,0.076138,0.081389,0.073773,204726
1979-02-21,0.000000,0.078764,0.076138,0.078764,0.071394,433257
1979-02-22,0.000000,0.086640,0.078764,0.084015,0.076153,1047434
1979-02-23,0.000000,0.091891,0.086640,0.089266,0.080913,1128372
1979-02-26,0.000000,0.086640,0.084015,0.084015,0.076153,285664
1979-02-27,0.000000,0.086640,0.081389,0.084015,0.076153,561805
1979-02-28,0.000000,0.091891,0.081389,0.089266,0.080913,1118850
1979-03-01,0.000000,0.091891,0.091891,0.091891,0.083292,280903
1979-03-02,0.000000,0.089266,0.086640,0.089266,0.080913,309469
1979-03-05,0.000000,0.089266,0.086640,0.086640,0.078533,252336
1979-03-06,0.000000,0.089266,0.086640,0.089266,0.080913,176159
1979-03-07,0.000000,0.091891,0.089266,0.091891,0.083292,318991
1979-03-08,0.000000,0.099768,0.089266,0.097142,0.088052,2071062
1979-03-09,0.000000,0.099768,0.097142,0.099768,0.090432,999823
1979-03-12,0.000000,0.105019,0.099768,0.102393,0.092812,1804443
1979-03-13,0.000000,0.102393,0.099768,0.099768,0.090432,623699
1979-03-14,0.000000,0.099768,0.094517,0.097142,0.088052,547522
1979-03-15,0.000000,0.099768,0.094517,0.097142,0.088052,199965
1979-03-16,0.000000,0.105019,0.097142,0.105019,0.095192,1195027
1979-03-19,0.000000,0.105019,0.099768,0.105019,0.095192,1166460
1979-03-20,0.000000,0.105019,0.102393,0.105019,0.095192,585611
1979-03-21,0.000000,0.107644,0.102393,0.107644,0.097571,1414036
1979-03-22,0.000000,0.112895,0.107644,0.107644,0.097571,1199788
1979-03-23,0.000000,0.110270,0.105019,0.105019,0.095192,518956
1979-03-26,0.000000,0.105019,0.102393,0.105019,0.095192,490389
1979-03-27,0.000000,0.105019,0.102393,0.105019,0.095192,642743
1979-03-28,0.000000,0.105019,0.102393,0.105019,0.095192,342796
1979-03-29,0.000000,0.105019,0.102393,0.105019,0.095192,195204
1979-03-30,0.000000,0.105019,0.102393,0.105019,0.095192,390407
1979-04-02,0.000000,0.105019,0.102393,0.102393,0.092812,418973
1979-04-03,0.000000,0.118146,0.105019,0.118146,0.107090,2590018
1979-04-04,0.000000,0.120771,0.115520,0.120771,0.109470,2566213
1979-04-05,0.000000,0.128648,0.118146,0.126022,0.114229,5237169
1979-04-06,0.000000,0.123397,0.115520,0.115520,0.104710,1747310
1979-04-09,0.000000,0.120771,0.115520,0.115520,0.104710,1623522
1979-04-10,0.000000,0.120771,0.115520,0.118146,0.107090,1180743
1979-04-11,0.000000,0.120771,0.115520,0.115520,0.104710,609416
1979-04-12,0.000000,0.115520,0.107644,0.112895,0.102331,1066478
1979-04-16,0.000000,0.110270,0.105019,0.107644,0.097571,833186
1979-04-17,0.000000,0.115520,0.107644,0.115520,0.104710,1323575
1979-04-18,0.000000,0.115520,0.107644,0.107644,0.097571,338035
1979-04-19,0.000000,0.107644,0.105019,0.105019,0.095192,490389
1979-04-20,0.000000,0.105019,0.102393,0.105019,0.095192,238053
1979-04-23,0.000000,0.107644,0.105019,0.105019,0.095192,209487
1979-04-24,0.000000,0.102393,0.102393,0.102393,0.092812,219009
1979-04-25,0.000000,0.102393,0.102393,0.102393,0.092812,14283
1979-04-26,0.000000,0.105019,0.099768,0.105019,0.095192,138071
1979-04-27,0.000000,0.105019,0.099768,0.102393,0.092812,504673
1979-04-30,0.000000,0.102393,0.099768,0.102393,0.092812,466584
1979-05-01,0.000000,0.099768,0.097142,0.097142,0.088052,223770
1979-05-02,0.000000,0.099768,0.094517,0.094517,0.085673,647504
1979-05-03,0.000000,0.097142,0.094517,0.094517,0.085673,219009
1979-05-04,0.000000,0.097142,0.091891,0.094517,0.085673,314230
1979-05-07,0.000000,0.094517,0.091891,0.091891,0.083292,395168
1979-05-08,0.000000,0.089266,0.086640,0.089266,0.080913,737965
1979-05-09,0.000000,0.091891,0.086640,0.091891,0.083292,956974
1979-05-10,0.000000,0.094517,0.089266,0.089266,0.080913,418973
1979-05-11,0.000000,0.094517,0.086640,0.094517,0.085673,1023628
1979-05-14,0.000000,0.097142,0.091891,0.094517,0.085673,514195
1979-05-15,0.000000,0.094517,0.091891,0.091891,0.083292,119027
1979-05-16,0.000000,0.094517,0.091891,0.091891,0.083292,138071
1979-05-17,0.000000,0.094517,0.091891,0.091891,0.083292,557044
1979-05-18,0.000000,0.094517,0.091891,0.091891,0.083292,252336
1979-05-21,0.000000,0.097142,0.091891,0.094517,0.085673,261858
1979-05-22,0.000000,0.097142,0.094517,0.097142,0.088052,90460
1979-05-23,0.000000,0.099768,0.097142,0.097142,0.088052,418973
